,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
393370,192.168.10.3-192.168.10.17-53-46456-17,192.168.10.17,46456,192.168.10.3,53,17,4/7/2017 10:23,263,2,2,88,430.0,44,44,44.0,0.0,215,215,215.0,0.0,1969581.749,15209.12548,87.66666667,145.7818004,256.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,80,7604.562738,7604.562738,44,215,112.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,140.5,44.0,215.0,80,0,0,0,0,0,0,2,88,2,430,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
417692,192.168.10.3-192.168.10.15-53-62410-17,192.168.10.15,62410,192.168.10.3,53,17,4/7/2017 10:47,170,2,2,84,140.0,42,42,42.0,0.0,70,70,70.0,0.0,1317647.059,23529.41176,56.66666667,57.882064,118.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,11764.70588,11764.70588,42,70,53.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,66.5,42.0,70.0,40,0,0,0,0,0,0,2,84,2,140,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
267371,192.168.10.3-192.168.10.50-3268-53276-6,192.168.10.50,53276,192.168.10.3,3268,6,4/7/2017 4:41,113158243,32,16,6448,1152.0,403,0,201.5,204.7242047,72,72,72.0,0.0,67.16258399,0.424184741,2407622.191,5820088.804,16500000.0,3.0,113000000.0,3650265.903,6874015.254,16500000.0,3.0,113000000.0,7543855.133,8354046.908,16500000.0,3.0,1,0,0,0,1024,512,0.282789827,0.141394914,0,403,163.3265306,178.9317127,32016.55782,0,1,0,0,1,0,0,0,0,166.7291667,201.5,72.0,1024,0,0,0,0,0,0,32,6448,16,1152,299,260,15,32,419.4285714,45.71964254,470.0,335.0,16200000.0,495381.8462,16500000.0,15400000.0,BENIGN
374089,192.168.10.3-192.168.10.5-53-53572-17,192.168.10.5,53572,192.168.10.3,53,17,4/7/2017 9:12,207,2,2,84,282.0,42,42,42.0,0.0,141,141,141.0,0.0,1768115.942,19323.6715,69.0,113.4504297,200.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,9661.835749,9661.835749,42,141,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,102.0,42.0,141.0,64,0,0,0,0,0,0,2,84,2,282,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
166411,172.16.0.1-192.168.10.50-52060-22-6,172.16.0.1,52060,192.168.10.50,22,6,4/7/2017 3:08,13625837,22,33,2008,2745.0,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,348.8226081,4.036449284,252330.3148,667730.9415,2851294.0,2.0,10700000.0,510979.381,849802.5507,2301137.0,244.0,13600000.0,425803.0313,831428.2593,2851294.0,2.0,0,0,0,0,712,1064,1.614579714,2.42186957,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,91.27272727,83.18181818,712,0,0,0,0,0,0,22,2008,33,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
390214,192.168.10.3-192.168.10.14-53-58644-17,192.168.10.14,58644,192.168.10.3,53,17,4/7/2017 3:31,899,2,2,62,94.0,31,31,31.0,0.0,47,47,47.0,0.0,173526.1402,4449.388209,299.6666667,513.8417396,893.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,2224.694105,2224.694105,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4354,192.168.10.3-192.168.10.50-389-53570-6,192.168.10.50,53570,192.168.10.3,389,6,4/7/2017 9:11,66,3,0,114,0.0,57,0,38.0,32.90896534,0,0,0.0,0.0,1727272.727,45454.54545,33.0,42.42640687,63.0,3.0,66.0,33.0,42.42640687,63.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,0,45454.54545,0.0,0,57,42.75,28.5,812.25,0,1,0,0,1,0,0,0,0,57.0,38.0,0.0,96,0,0,0,0,0,0,3,114,0,0,1444,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
408409,172.16.0.1-192.168.10.50-59852-21-6,192.168.10.50,21,172.16.0.1,59852,6,4/7/2017 10:18,3,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
378719,192.168.10.3-192.168.10.8-53-54838-17,192.168.10.8,54838,192.168.10.3,53,17,4/7/2017 2:45,171,2,2,90,138.0,45,45,45.0,0.0,69,69,69.0,0.0,1333333.333,23391.81287,57.0,92.66606714,164.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,11695.90643,11695.90643,45,69,54.6,13.14534138,172.8,0,0,0,0,0,0,0,0,1,68.25,45.0,69.0,64,0,0,0,0,0,0,2,90,2,138,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
356421,192.168.10.3-192.168.10.17-53-32088-17,192.168.10.17,32088,192.168.10.3,53,17,4/7/2017 12:04,356,2,2,64,158.0,32,32,32.0,0.0,79,79,79.0,0.0,623595.5056,11235.95506,118.6666667,164.0010163,306.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,5617.977528,5617.977528,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
326204,192.168.10.3-192.168.10.8-53-59203-17,192.168.10.8,59203,192.168.10.3,53,17,4/7/2017 3:40,218,2,2,104,136.0,52,52,52.0,0.0,68,68,68.0,0.0,1100917.431,18348.62385,72.66666667,84.73684755,167.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,9174.311927,9174.311927,52,68,58.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,73.0,52.0,68.0,40,0,0,0,0,0,0,2,104,2,136,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
157093,192.168.10.3-192.168.10.14-53-57539-17,192.168.10.14,57539,192.168.10.3,53,17,4/7/2017 10:07,198,2,2,88,344.0,44,44,44.0,0.0,172,172,172.0,0.0,2181818.182,20202.0202,66.0,108.2543302,191.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,10101.0101,10101.0101,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,40,0,0,0,0,0,0,2,88,2,344,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
380208,192.168.10.3-192.168.10.5-53-52924-17,192.168.10.5,52924,192.168.10.3,53,17,4/7/2017 9:44,208,2,2,150,214.0,75,75,75.0,0.0,107,107,107.0,0.0,1750000.0,19230.76923,69.33333333,78.21338334,156.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,9615.384615,9615.384615,75,107,87.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,109.75,75.0,107.0,40,0,0,0,0,0,0,2,150,2,214,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
394161,192.168.10.3-192.168.10.14-53-63615-17,192.168.10.14,63615,192.168.10.3,53,17,4/7/2017 9:21,58003,2,2,90,282.0,45,45,45.0,0.0,141,141,141.0,0.0,6413.461373,68.96195024,19334.33333,33482.85151,57997.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,34.48097512,34.48097512,45,141,83.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,104.25,45.0,141.0,64,0,0,0,0,0,0,2,90,2,282,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
334480,192.168.10.3-192.168.10.9-53-56571-17,192.168.10.9,56571,192.168.10.3,53,17,4/7/2017 9:42,180752,2,2,72,104.0,36,36,36.0,0.0,52,52,52.0,0.0,973.7098345,22.12976897,60250.66667,104313.0508,180701.0,4.0,4.0,4.0,0.0,4.0,4.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,40,40,11.06488448,11.06488448,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,40,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
352043,192.168.10.3-192.168.10.15-53-61918-17,192.168.10.15,61918,192.168.10.3,53,17,4/7/2017 11:39,24475,2,2,90,146.0,45,45,45.0,0.0,73,73,73.0,0.0,9642.492339,163.4320735,8158.333333,14124.58567,24468.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,64,81.71603677,81.71603677,45,73,56.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,70.25,45.0,73.0,40,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
384412,192.168.10.3-192.168.10.9-53-51692-17,192.168.10.9,51692,192.168.10.3,53,17,4/7/2017 12:47,126964,2,2,68,380.0,34,34,34.0,0.0,190,190,190.0,0.0,3528.559277,31.50499354,42321.33333,73296.6374,126957.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,15.75249677,15.75249677,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,40,0,0,0,0,0,0,2,68,2,380,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
283554,192.168.10.3-192.168.10.51-53-49802-17,192.168.10.51,49802,192.168.10.3,53,17,4/7/2017 4:52,77340,2,2,68,250.0,34,34,34.0,0.0,125,125,125.0,0.0,4111.714507,51.71967934,25780.0,44568.26536,77243.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,40,25.85983967,25.85983967,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,64,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
368554,192.168.10.3-192.168.10.16-53-62941-17,192.168.10.16,62941,192.168.10.3,53,17,4/7/2017 5:00,339,2,2,58,206.0,29,29,29.0,0.0,103,103,103.0,0.0,778761.0619,11799.41003,113.0,193.9896904,337.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,5899.705015,5899.705015,29,103,58.6,40.53146926,1642.8,0,0,0,0,0,0,0,0,1,73.25,29.0,103.0,40,0,0,0,0,0,0,2,58,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
327501,172.16.0.1-192.168.10.50-53014-21-6,192.168.10.50,21,172.16.0.1,53014,6,4/7/2017 9:26,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
346019,192.168.10.3-192.168.10.15-53-64662-17,192.168.10.15,64662,192.168.10.3,53,17,4/7/2017 9:27,48820,2,2,168,332.0,84,84,84.0,0.0,166,166,166.0,0.0,10241.70422,81.93363376,16273.33333,28179.31194,48812.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,40.96681688,40.96681688,84,166,116.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,146.0,84.0,166.0,40,0,0,0,0,0,0,2,168,2,332,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
215150,192.168.10.3-192.168.10.5-53-63422-17,192.168.10.5,63422,192.168.10.3,53,17,4/7/2017 9:34,208,2,2,136,392.0,68,68,68.0,0.0,196,196,196.0,0.0,2538461.538,19230.76923,69.33333333,114.0277744,201.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,9615.384615,9615.384615,68,196,119.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,149.0,68.0,196.0,64,0,0,0,0,0,0,2,136,2,392,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
225926,192.168.10.3-192.168.10.5-53-51387-17,192.168.10.5,51387,192.168.10.3,53,17,4/7/2017 10:19,153,2,2,76,108.0,38,38,38.0,0.0,54,54,54.0,0.0,1202614.379,26143.79085,51.0,82.27393269,146.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,13071.89542,13071.89542,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
23136,172.16.0.1-192.168.10.50-58248-21-6,172.16.0.1,58248,192.168.10.50,21,6,4/7/2017 10:06,257,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,54474.70817,11673.15175,128.5,84.14570696,188.0,69.0,257.0,257.0,0.0,257.0,257.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7782.101167,3891.050584,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
299817,192.168.10.3-192.168.10.12-53-23416-17,192.168.10.12,23416,192.168.10.3,53,17,4/7/2017 2:34,1033,2,2,60,344.0,30,30,30.0,0.0,172,172,172.0,0.0,391093.9013,3872.216844,344.3333333,594.6707773,1031.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,80,80,1936.108422,1936.108422,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,80,0,0,0,0,0,0,2,60,2,344,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
