,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
135631,192.168.10.51-23.60.139.27-59412-80-6,192.168.10.51,59412,23.60.139.27,80,6,4/7/2017 1:09,37045,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,53.9883925,37045.0,0.0,37045.0,37045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,26.99419625,26.99419625,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,502,1140,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
62110,192.168.10.9-23.50.75.27-3149-80-6,192.168.10.9,3149,23.50.75.27,80,6,4/7/2017 10:13,5340576,4,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.123474322,1068115.2,2362731.453,5294648.0,13.0,5340576.0,1780192.0,3043619.444,5294661.0,22725.0,22772.0,22772.0,0.0,22772.0,22772.0,0,0,0,0,104,64,0.748982881,0.374491441,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,4,0,2,0,8192,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
141733,192.168.10.25-104.88.66.118-55889-443-6,192.168.10.25,55889,104.88.66.118,443,6,4/7/2017 1:25,279448,16,14,684,12719.0,437,0,42.75,112.1733777,1448,0,908.5,692.3468173,47962.41161,107.3544989,9636.137931,30415.53835,158868.0,16.0,279448.0,18629.86667,57086.98938,222876.0,16.0,250557.0,19273.61538,44065.41675,158868.0,49.0,0,0,0,0,524,456,57.25573273,50.09876614,0,1448,432.3548387,637.960738,406993.9032,0,0,0,1,0,0,0,0,0,446.7666667,42.75,908.5,524,0,0,0,0,0,0,16,684,14,12719,65535,972,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
293933,192.168.10.3-192.168.10.12-53-2032-17,192.168.10.12,2032,192.168.10.3,53,17,4/7/2017 3:23,23701,2,2,68,158.0,34,34,34.0,0.0,79,79,79.0,0.0,9535.462639,168.7692502,7900.333333,13637.89794,23648.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,84.38462512,84.38462512,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
400369,192.168.10.3-192.168.10.25-53-65358-17,192.168.10.25,65358,192.168.10.3,53,17,4/7/2017 2:17,61362,2,2,62,270.0,31,31,31.0,0.0,135,135,135.0,0.0,5410.514651,65.1869235,20454.0,35420.43901,61354.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,32.59346175,32.59346175,31,135,72.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,90.75,31.0,135.0,40,0,0,0,0,0,0,2,62,2,270,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
303131,192.168.10.3-192.168.10.12-53-26807-17,192.168.10.12,26807,192.168.10.3,53,17,4/7/2017 9:09,209,2,2,64,96.0,32,32,32.0,0.0,48,48,48.0,0.0,765550.2392,19138.75598,69.66666667,79.05272502,157.0,3.0,49.0,49.0,0.0,49.0,49.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,9569.37799,9569.37799,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
325897,192.168.10.25-54.192.37.10-53447-443-6,54.192.37.10,443,192.168.10.25,53447,6,4/7/2017 11:54,161,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12422.36025,161.0,0.0,161.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6211.180124,6211.180124,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
76370,192.168.10.25-52.84.145.136-50696-443-6,192.168.10.25,50696,52.84.145.136,443,6,4/7/2017 10:40,39934772,59,107,1665,169597.0,405,0,28.22033898,93.71123434,2896,0,1585.018692,651.6709,4288.543328,4.156778459,242028.9212,1887753.156,20000000.0,1.0,39900000.0,688530.5517,3152846.468,20000000.0,1.0,19900000.0,188147.8208,1354385.761,9975497.0,43.0,0,0,0,0,1900,3432,1.477409211,2.679369247,0,2896,1025.520958,914.2563035,835864.5884,0,0,0,1,0,0,0,0,1,1031.698795,28.22033898,1585.018692,1900,0,0,0,0,0,0,59,1665,107,169597,65535,130,8,32,66757.33333,44415.09802,116747.0,31839.0,13200000.0,5823325.914,20000000.0,9816684.0,BENIGN
294587,192.168.10.3-192.168.10.16-53-59984-17,192.168.10.16,59984,192.168.10.3,53,17,4/7/2017 9:10,53597,2,2,60,162.0,30,30,30.0,0.0,81,81,81.0,0.0,4142.022874,74.63104278,17865.66667,30898.35122,53544.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,64,37.31552139,37.31552139,30,81,50.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,63.0,30.0,81.0,40,0,0,0,0,0,0,2,60,2,162,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
215696,192.168.10.3-192.168.10.14-53-50705-17,192.168.10.14,50705,192.168.10.3,53,17,4/7/2017 2:48,23667,2,2,80,250.0,40,40,40.0,0.0,125,125,125.0,0.0,13943.46558,169.0117041,7889.0,13658.95267,23661.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,84.50585203,84.50585203,40,125,74.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,92.5,40.0,125.0,64,0,0,0,0,0,0,2,80,2,250,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
383400,192.168.10.3-192.168.10.15-53-53889-17,192.168.10.15,53889,192.168.10.3,53,17,4/7/2017 4:02,202,2,2,84,210.0,42,42,42.0,0.0,105,105,105.0,0.0,1455445.545,19801.9802,67.33333333,32.62412195,105.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,9900.990099,9900.990099,42,105,67.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,84.0,42.0,105.0,64,0,0,0,0,0,0,2,84,2,210,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
399797,192.168.10.3-192.168.10.8-53-54311-17,192.168.10.8,54311,192.168.10.3,53,17,4/7/2017 11:18,162768,2,2,86,990.0,43,43,43.0,0.0,495,495,495.0,0.0,6610.635997,24.57485501,54256.0,93930.84969,162718.0,4.0,46.0,46.0,0.0,46.0,46.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,12.2874275,12.2874275,43,495,223.8,247.570596,61291.2,0,0,0,0,0,0,0,0,1,279.75,43.0,495.0,40,0,0,0,0,0,0,2,86,2,990,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
441843,192.168.10.3-192.168.10.12-53-8324-17,192.168.10.12,8324,192.168.10.3,53,17,4/7/2017 4:20,30911,2,2,62,118.0,31,31,31.0,0.0,59,59,59.0,0.0,5823.169745,129.4037721,10303.66667,17843.0101,30907.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,64.70188606,64.70188606,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
435505,192.168.10.3-192.168.10.19-53-27192-17,192.168.10.19,27192,192.168.10.3,53,17,4/7/2017 4:27,389020,2,2,64,168.0,32,32,32.0,0.0,84,84,84.0,0.0,596.3703666,10.2822477,129673.3333,224596.4716,389015.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,5.14112385,5.14112385,32,84,52.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,66.0,32.0,84.0,64,0,0,0,0,0,0,2,64,2,168,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
30865,172.16.0.1-192.168.10.50-57330-21-6,172.16.0.1,57330,192.168.10.50,21,6,4/7/2017 9:58,8639756,9,15,111,188.0,26,0,12.33333333,10.12422837,34,0,12.53333333,14.54975045,34.60745882,2.777856226,375641.5652,963404.1814,3123721.0,3.0,5473240.0,684155.0,1231643.761,2801133.0,236.0,8639613.0,617115.2143,1187542.666,3123721.0,3.0,0,0,0,0,296,488,1.041696085,1.736160142,0,34,11.96,12.80130202,163.8733333,0,0,0,1,0,0,0,0,1,12.45833333,12.33333333,12.53333333,296,0,0,0,0,0,0,9,111,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
350463,192.168.10.25-192.168.10.50-49257-137-17,192.168.10.50,137,192.168.10.25,49257,17,4/7/2017 12:29,3,2,0,124,0.0,62,62,62.0,0.0,0,0,0.0,0.0,41300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
239537,192.168.10.3-192.168.10.14-53-64978-17,192.168.10.14,64978,192.168.10.3,53,17,4/7/2017 9:09,208,2,2,60,264.0,30,30,30.0,0.0,132,132,132.0,0.0,1557692.308,19230.76923,69.33333333,114.8927036,202.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,9615.384615,9615.384615,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
284368,192.168.10.3-192.168.10.12-53-30442-17,192.168.10.12,30442,192.168.10.3,53,17,4/7/2017 4:38,42434,2,2,68,262.0,34,34,34.0,0.0,131,131,131.0,0.0,7776.782769,94.26403356,14144.66667,24455.98995,42384.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,64,64,47.13201678,47.13201678,34,131,72.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,91.0,34.0,131.0,64,0,0,0,0,0,0,2,68,2,262,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
296357,192.168.10.3-192.168.10.19-53-25714-17,192.168.10.19,25714,192.168.10.3,53,17,4/7/2017 10:33,58138,2,2,68,182.0,34,34,34.0,0.0,91,91,91.0,0.0,4300.113523,68.80181637,19379.33333,33559.92778,58131.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,80,34.40090818,34.40090818,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
324583,192.168.10.3-192.168.10.19-53-43616-17,192.168.10.19,43616,192.168.10.3,53,17,4/7/2017 4:55,275903,2,2,64,148.0,32,32,32.0,0.0,74,74,74.0,0.0,768.3859907,14.49784888,91967.66667,159289.2072,275899.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,7.248924441,7.248924441,32,74,48.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,61.0,32.0,74.0,64,0,0,0,0,0,0,2,64,2,148,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
366379,192.168.10.3-192.168.10.8-53-61064-17,192.168.10.8,61064,192.168.10.3,53,17,4/7/2017 2:00,176,2,2,114,210.0,57,57,57.0,0.0,105,105,105.0,0.0,1840909.091,22727.27273,58.66666667,60.70694634,124.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,11363.63636,11363.63636,57,105,76.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,95.25,57.0,105.0,64,0,0,0,0,0,0,2,114,2,210,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104195,192.168.10.25-52.84.145.117-52802-443-6,52.84.145.117,443,192.168.10.25,52802,6,4/7/2017 11:27,1,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
399418,192.168.10.17-23.60.139.27-36091-80-6,23.60.139.27,80,192.168.10.17,36091,6,4/7/2017 4:52,68,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
358063,172.16.0.1-192.168.10.51-443-40302-6,172.16.0.1,443,192.168.10.51,40302,6,4/7/2017 3:08,4,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
429188,172.16.0.1-192.168.10.50-46602-22-6,172.16.0.1,46602,192.168.10.50,22,6,4/7/2017 2:12,125,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16000.0,125.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,8000.0,8000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
133273,192.168.10.3-192.168.10.50-53-63648-17,192.168.10.50,63648,192.168.10.3,53,17,4/7/2017 9:49,163,2,2,88,188.0,44,44,44.0,0.0,94,94,94.0,0.0,1693251.534,24539.8773,54.33333333,90.64399226,159.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,12269.93865,12269.93865,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
436723,192.168.10.3-192.168.10.50-53-39872-17,192.168.10.50,39872,192.168.10.3,53,17,4/7/2017 9:11,178,2,2,88,188.0,44,44,44.0,0.0,94,94,94.0,0.0,1550561.798,22471.91011,59.33333333,98.43949072,173.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,11235.95506,11235.95506,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
246017,192.168.10.3-192.168.10.9-53-60147-17,192.168.10.9,60147,192.168.10.3,53,17,4/7/2017 3:52,171,2,2,78,110.0,39,39,39.0,0.0,55,55,55.0,0.0,1099415.205,23391.81287,57.0,59.01694672,120.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,11695.90643,11695.90643,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
64500,192.168.10.3-192.168.10.14-53-53840-17,192.168.10.14,53840,192.168.10.3,53,17,4/7/2017 9:48,242164,4,2,124,180.0,31,31,31.0,0.0,90,90,90.0,0.0,1255.347616,24.77659768,48432.8,69258.89175,149331.0,3.0,92829.0,30943.0,53589.65199,92823.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,80,64,16.51773179,8.258865893,31,90,47.85714286,28.78905215,828.8095238,0,0,0,0,0,0,0,0,0,55.83333333,31.0,90.0,80,0,0,0,0,0,0,4,124,2,180,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
